iter	Passed	Remaining
9635	126107	135635
9636	126121	135623
9637	126134	135609
9638	126146	135595
9639	126159	135581
9640	126171	135567
9641	126183	135553
9642	126196	135540
9643	126208	135525
9644	126220	135511
9645	126232	135497
9646	126245	135484
9647	126258	135471
9648	126270	135457
9649	126283	135443
9650	126295	135429
9651	126308	135416
9652	126324	135406
9653	126336	135392
9654	126348	135378
9655	126361	135364
9656	126374	135351
9657	126386	135337
9658	126399	135324
9659	126412	135311
9660	126424	135297
9661	126437	135283
9662	126449	135269
9663	126461	135255
9664	126474	135242
9665	126487	135228
9666	126500	135215
9667	126512	135201
9668	126525	135187
9669	126538	135174
9670	126550	135160
9671	126563	135147
9672	126576	135134
9673	126588	135120
9674	126600	135106
9675	126613	135092
9676	126626	135079
9677	126638	135065
9678	126651	135052
9679	126664	135039
9680	126676	135025
9681	126689	135011
9682	126701	134997
9683	126713	134983
9684	126726	134969
9685	126738	134955
9686	126751	134942
9687	126764	134929
9688	126777	134915
9689	126789	134902
9690	126802	134889
9691	126816	134876
9692	126828	134862
9693	126841	134849
9694	126853	134835
9695	126866	134821
9696	126879	134808
9697	126891	134794
9698	126904	134781
9699	126917	134767
9700	126929	134754
9701	126942	134740
9702	126955	134727
9703	126968	134714
9704	126981	134701
9705	126994	134688
9706	127007	134674
9707	127021	134662
9708	127037	134652
9709	127050	134639
9710	127063	134626
9711	127076	134612
9712	127088	134599
9713	127101	134585
9714	127113	134571
9715	127126	134558
9716	127139	134545
9717	127151	134531
9718	127164	134517
9719	127177	134504
9720	127189	134490
9721	127203	134477
9722	127215	134463
9723	127227	134449
9724	127239	134435
9725	127252	134422
9726	127265	134408
9727	127277	134394
9728	127289	134380
9729	127301	134366
9730	127313	134352
9731	127325	134338
9732	127338	134324
9733	127350	134310
9734	127362	134296
9735	127375	134282
9736	127387	134268
9737	127400	134255
9738	127412	134241
9739	127425	134228
9740	127437	134214
9741	127450	134200
9742	127462	134186
9743	127474	134172
9744	127486	134158
9745	127499	134145
9746	127511	134130
9747	127523	134116
9748	127535	134102
9749	127548	134089
9750	127560	134075
9751	127574	134062
9752	127586	134048
9753	127598	134034
9754	127611	134021
9755	127623	134007
9756	127636	133993
9757	127648	133979
9758	127660	133965
9759	127672	133951
9760	127684	133937
9761	127697	133923
9762	127709	133909
9763	127721	133895
9764	127733	133881
9765	127745	133867
9766	127758	133853
9767	127770	133839
9768	127782	133825
9769	127794	133811
9770	127807	133797
9771	127818	133783
9772	127831	133769
9773	127843	133756
9774	127856	133742
9775	127869	133728
9776	127881	133714
9777	127893	133700
9778	127905	133686
9779	127917	133672
9780	127930	133658
9781	127942	133645
9782	127954	133631
9783	127967	133617
9784	127979	133603
9785	127991	133589
9786	128004	133576
9787	128016	133561
9788	128028	133548
9789	128041	133534
9790	128053	133520
9791	128065	133506
9792	128078	133492
9793	128090	133478
9794	128102	133464
9795	128115	133451
9796	128128	133437
9797	128140	133424
9798	128153	133410
9799	128166	133397
9800	128178	133383
9801	128190	133369
9802	128203	133356
9803	128215	133342
9804	128229	133329
9805	128243	133317
9806	128255	133303
9807	128268	133290
9808	128281	133276
9809	128293	133263
9810	128306	133249
9811	128318	133235
9812	128330	133221
9813	128342	133207
9814	128354	133193
9815	128366	133179
9816	128379	133165
9817	128391	133151
9818	128404	133137
9819	128416	133124
9820	128428	133110
9821	128440	133096
9822	128452	133082
9823	128465	133068
9824	128477	133054
9825	128489	133040
9826	128502	133026
9827	128514	133012
9828	128527	132999
9829	128539	132985
9830	128551	132971
9831	128563	132957
9832	128575	132943
9833	128588	132929
9834	128600	132915
9835	128612	132901
9836	128624	132887
9837	128636	132873
9838	128648	132859
9839	128660	132844
9840	128672	132830
9841	128685	132817
9842	128697	132803
9843	128709	132789
9844	128721	132775
9845	128734	132761
9846	128746	132746
9847	128758	132733
9848	128770	132719
9849	128782	132705
9850	128794	132690
9851	128806	132676
9852	128819	132663
9853	128831	132648
9854	128843	132634
9855	128855	132620
9856	128867	132606
9857	128880	132593
9858	128892	132578
9859	128906	132566
9860	128918	132552
9861	128930	132539
9862	128943	132525
9863	128955	132510
9864	128967	132497
9865	128979	132483
9866	128991	132469
9867	129003	132455
9868	129015	132441
9869	129028	132427
9870	129040	132413
9871	129052	132399
9872	129065	132386
9873	129078	132372
9874	129090	132358
9875	129103	132345
9876	129115	132331
9877	129127	132317
9878	129140	132303
9879	129152	132289
9880	129165	132276
9881	129177	132262
9882	129190	132249
9883	129203	132235
9884	129216	132222
9885	129228	132209
9886	129241	132195
9887	129253	132182
9888	129266	132168
9889	129278	132154
9890	129291	132140
9891	129304	132128
9892	129317	132114
9893	129329	132100
9894	129342	132087
9895	129355	132074
9896	129367	132060
9897	129380	132047
9898	129393	132033
9899	129406	132020
9900	129418	132006
9901	129431	131993
9902	129444	131980
9903	129457	131966
9904	129469	131953
9905	129482	131939
9906	129494	131926
9907	129507	131912
9908	129520	131899
9909	129533	131886
9910	129545	131872
9911	129558	131859
9912	129571	131845
9913	129584	131832
9914	129596	131818
9915	129609	131805
9916	129625	131794
9917	129637	131781
9918	129649	131767
9919	129662	131753
9920	129675	131740
9921	129687	131726
9922	129699	131712
9923	129712	131699
9924	129725	131685
9925	129737	131672
9926	129750	131658
9927	129762	131644
9928	129774	131630
9929	129787	131617
9930	129800	131604
9931	129812	131590
9932	129825	131576
9933	129837	131562
9934	129849	131548
9935	129861	131534
9936	129874	131521
9937	129886	131507
9938	129899	131493
9939	129911	131479
9940	129924	131466
9941	129937	131453
9942	129949	131439
9943	129962	131426
9944	129975	131412
9945	129987	131399
9946	129999	131385
9947	130012	131371
9948	130024	131357
9949	130037	131344
9950	130050	131330
9951	130062	131317
9952	130074	131303
9953	130087	131289
9954	130099	131275
9955	130112	131262
9956	130124	131248
9957	130137	131235
9958	130149	131221
9959	130162	131207
9960	130174	131193
9961	130187	131180
9962	130199	131166
9963	130211	131152
9964	130223	131138
9965	130236	131124
9966	130248	131111
9967	130264	131100
9968	130276	131087
9969	130289	131073
9970	130301	131059
9971	130314	131045
9972	130326	131032
9973	130339	131019
9974	130352	131005
9975	130364	130991
9976	130376	130977
9977	130388	130963
9978	130400	130949
9979	130412	130935
9980	130424	130921
9981	130438	130909
9982	130450	130894
9983	130462	130880
9984	130474	130866
9985	130487	130852
9986	130499	130839
9987	130511	130825
9988	130524	130811
9989	130536	130797
9990	130548	130783
9991	130560	130769
9992	130572	130755
9993	130585	130742
9994	130597	130728
9995	130609	130714
9996	130623	130701
9997	130635	130687
9998	130647	130673
9999	130660	130660
10000	130672	130646
10001	130685	130633
10002	130698	130620
10003	130711	130606
10004	130724	130593
10005	130736	130579
10006	130748	130565
10007	130761	130552
10008	130773	130538
10009	130787	130526
10010	130799	130512
10011	130811	130498
10012	130824	130484
10013	130836	130470
10014	130848	130456
10015	130861	130443
10016	130873	130429
10017	130885	130415
10018	130898	130401
10019	130910	130387
10020	130922	130373
10021	130934	130360
10022	130947	130346
10023	130959	130332
10024	130971	130318
10025	130984	130304
10026	130996	130290
10027	131008	130277
10028	131020	130263
10029	131032	130249
10030	131046	130236
10031	131059	130223
10032	131071	130209
10033	131083	130195
10034	131096	130181
10035	131108	130168
10036	131121	130154
10037	131133	130141
10038	131146	130127
10039	131158	130113
10040	131170	130099
10041	131182	130085
10042	131195	130071
10043	131207	130058
10044	131219	130044
10045	131232	130030
10046	131245	130017
10047	131258	130004
10048	131270	129990
10049	131283	129976
10050	131295	129962
10051	131307	129948
10052	131319	129934
10053	131331	129920
10054	131344	129907
10055	131356	129893
10056	131368	129879
10057	131380	129865
10058	131392	129851
10059	131405	129837
10060	131417	129823
10061	131429	129809
10062	131441	129796
10063	131454	129782
10064	131466	129768
10065	131478	129754
10066	131490	129740
10067	131503	129726
10068	131515	129712
10069	131527	129699
10070	131539	129685
10071	131551	129670
10072	131564	129657
10073	131576	129643
10074	131588	129629
10075	131601	129615
10076	131613	129601
10077	131625	129587
10078	131637	129573
10079	131649	129560
10080	131661	129546
10081	131673	129531
10082	131686	129518
10083	131698	129504
10084	131711	129490
10085	131723	129476
10086	131735	129463
10087	131748	129449
10088	131760	129435
10089	131772	129421
10090	131784	129407
10091	131797	129394
10092	131809	129380
10093	131821	129366
10094	131833	129352
10095	131845	129338
10096	131858	129324
10097	131870	129311
10098	131883	129297
10099	131896	129284
10100	131908	129270
10101	131920	129256
10102	131933	129243
10103	131945	129229
10104	131958	129215
10105	131970	129202
10106	131982	129188
10107	131995	129174
10108	132007	129160
10109	132020	129147
10110	132032	129133
10111	132047	129122
10112	132060	129109
10113	132072	129095
10114	132084	129081
10115	132096	129067
10116	132109	129053
10117	132121	129039
10118	132133	129025
10119	132146	129012
10120	132158	128998
10121	132170	128984
10122	132182	128970
10123	132194	128956
10124	132208	128944
10125	132221	128930
10126	132233	128916
10127	132245	128902
10128	132257	128888
10129	132269	128874
10130	132282	128861
10131	132295	128848
10132	132307	128834
10133	132319	128820
10134	132332	128807
10135	132345	128794
10136	132359	128781
10137	132372	128768
10138	132384	128754
10139	132397	128741
10140	132410	128727
10141	132422	128714
10142	132435	128701
10143	132448	128687
10144	132460	128674
10145	132473	128660
10146	132485	128647
10147	132497	128633
10148	132510	128619
10149	132522	128605
10150	132535	128592
10151	132547	128578
10152	132559	128564
10153	132571	128550
10154	132584	128536
10155	132596	128523
10156	132609	128509
10157	132621	128496
10158	132634	128482
10159	132646	128469
10160	132659	128455
10161	132672	128442
10162	132684	128428
10163	132697	128414
10164	132709	128401
10165	132721	128387
10166	132734	128373
10167	132746	128360
10168	132759	128346
10169	132771	128333
10170	132784	128319
10171	132796	128305
10172	132809	128292
10173	132821	128278
10174	132834	128265
10175	132847	128252
10176	132859	128238
10177	132872	128225
10178	132885	128211
10179	132898	128198
10180	132911	128185
10181	132924	128172
10182	132937	128159
10183	132950	128145
10184	132962	128132
10185	132975	128119
10186	132987	128105
10187	133000	128091
10188	133013	128078
10189	133025	128064
10190	133038	128051
10191	133050	128037
10192	133063	128024
10193	133076	128010
10194	133088	127997
10195	133101	127984
10196	133114	127970
10197	133126	127957
10198	133139	127944
10199	133151	127930
10200	133164	127916
10201	133177	127903
10202	133189	127890
10203	133202	127876
10204	133215	127863
10205	133227	127849
10206	133239	127835
10207	133252	127822
10208	133265	127808
10209	133277	127794
10210	133289	127781
10211	133302	127767
10212	133315	127754
10213	133327	127741
10214	133340	127727
10215	133353	127714
10216	133365	127700
10217	133377	127686
10218	133390	127673
10219	133403	127659
10220	133415	127646
10221	133428	127633
10222	133441	127619
10223	133453	127606
10224	133467	127593
10225	133479	127579
10226	133491	127565
10227	133504	127552
10228	133516	127538
10229	133528	127524
10230	133540	127510
10231	133552	127496
10232	133565	127483
10233	133577	127469
10234	133589	127455
10235	133604	127443
10236	133616	127429
10237	133628	127415
10238	133641	127402
10239	133654	127389
10240	133667	127376
10241	133680	127362
10242	133692	127349
10243	133704	127335
10244	133717	127321
10245	133729	127307
10246	133742	127294
10247	133754	127280
10248	133766	127266
10249	133778	127253
10250	133791	127239
10251	133803	127225
10252	133815	127211
10253	133827	127197
10254	133839	127183
10255	133851	127169
10256	133864	127156
10257	133877	127143
10258	133890	127129
10259	133902	127116
10260	133914	127102
10261	133926	127088
10262	133940	127075
10263	133953	127062
10264	133965	127048
10265	133978	127035
10266	133991	127022
10267	134003	127008
10268	134015	126994
10269	134028	126981
10270	134040	126967
10271	134053	126954
10272	134065	126940
10273	134078	126926
10274	134091	126913
10275	134104	126901
10276	134117	126887
10277	134130	126874
10278	134142	126860
10279	134155	126847
10280	134168	126833
10281	134181	126820
10282	134194	126808
10283	134207	126795
10284	134220	126782
10285	134233	126768
10286	134246	126755
10287	134258	126741
10288	134271	126728
10289	134285	126716
10290	134298	126703
10291	134311	126690
10292	134324	126676
10293	134337	126663
10294	134349	126650
10295	134362	126636
10296	134375	126623
10297	134388	126610
10298	134401	126597
10299	134413	126583
10300	134426	126570
10301	134438	126556
10302	134450	126542
10303	134463	126528
10304	134476	126515
10305	134489	126502
10306	134502	126489
10307	134514	126476
10308	134527	126462
10309	134540	126449
10310	134552	126436
10311	134565	126422
10312	134578	126409
10313	134591	126396
10314	134603	126382
10315	134640	126391
10316	134656	126381
10317	134668	126368
10318	134695	126367
10319	134711	126357
10320	134732	126352
10321	134758	126350
10322	134776	126342
10323	134800	126339
10324	134813	126326
10325	134828	126315
10326	134847	126307
10327	134863	126296
10328	134877	126285
10329	134890	126272
10330	134904	126259
10331	134916	126246
10332	134931	126234
10333	134944	126221
10334	134956	126207
10335	134969	126194
10336	134982	126181
10337	135000	126172
10338	135014	126160
10339	135026	126146
10340	135039	126133
10341	135055	126123
10342	135070	126111
10343	135082	126098
10344	135095	126084
10345	135111	126074
10346	135126	126063
10347	135163	126072
10348	135175	126058
10349	135190	126046
10350	135206	126036
10351	135218	126023
10352	135231	126009
10353	135247	125999
10354	135260	125985
10355	135272	125972
10356	135285	125958
10357	135298	125945
10358	135311	125933
10359	135324	125919
10360	135337	125906
10361	135356	125898
10362	135368	125885
10363	135380	125871
10364	135392	125857
10365	135404	125843
10366	135417	125829
10367	135429	125815
10368	135441	125801
10369	135453	125787
10370	135465	125773
10371	135478	125760
10372	135491	125746
10373	135503	125732
10374	135515	125719
10375	135528	125706
10376	135541	125692
10377	135553	125679
10378	135566	125665
10379	135579	125652
10380	135591	125638
10381	135604	125625
10382	135617	125612
10383	135629	125598
10384	135642	125584
10385	135654	125571
10386	135667	125557
10387	135680	125545
10388	135693	125531
10389	135706	125518
10390	135719	125505
10391	135731	125491
10392	135744	125478
10393	135756	125464
10394	135769	125451
10395	135781	125437
10396	135794	125423
10397	135806	125410
10398	135821	125399
10399	135834	125385
10400	135850	125374
10401	135862	125361
10402	135875	125347
10403	135887	125334
10404	135900	125320
10405	135912	125307
10406	135925	125293
10407	135938	125280
10408	135950	125266
10409	135963	125253
10410	135976	125240
10411	135988	125226
10412	136001	125212
10413	136013	125199
10414	136026	125186
10415	136039	125172
10416	136052	125159
10417	136065	125146
10418	136077	125133
10419	136090	125119
10420	136103	125106
10421	136116	125093
10422	136129	125080
10423	136143	125067
10424	136156	125054
10425	136168	125041
10426	136181	125027
